CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,NOMBRE,ALCALDIA,OID
0900700013844038,09,007,0001,3844,038,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8590
0900700013844034,09,007,0001,3844,034,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8591
0900700013844033,09,007,0001,3844,033,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8592
0900700013844032,09,007,0001,3844,032,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8593
0900700013844031,09,007,0001,3844,031,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8594
0900700013844030,09,007,0001,3844,030,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8595
0900700013844029,09,007,0001,3844,029,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8596
0900700013844028,09,007,0001,3844,028,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8597
0900700013844026,09,007,0001,3844,026,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8598
0900700013844025,09,007,0001,3844,025,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8599
0900700013844024,09,007,0001,3844,024,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8600
0900700013844023,09,007,0001,3844,023,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8601
0900700013844022,09,007,0001,3844,022,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8602
0900700013844021,09,007,0001,3844,021,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8603
0900700013844020,09,007,0001,3844,020,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8604
0900700013844019,09,007,0001,3844,019,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8605
0900700013844014,09,007,0001,3844,014,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8606
0900700013844013,09,007,0001,3844,013,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8607
0900700013844012,09,007,0001,3844,012,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8608
0900700013844011,09,007,0001,3844,011,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8609
0900700013844009,09,007,0001,3844,009,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8610
0900700013844008,09,007,0001,3844,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8611
0900700013844003,09,007,0001,3844,003,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8612
0900700013844002,09,007,0001,3844,002,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8613
090070001383A032,09,007,0001,383A,032,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8614
090070001383A031,09,007,0001,383A,031,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8615
090070001383A030,09,007,0001,383A,030,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8616
090070001383A024,09,007,0001,383A,024,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8617
090070001383A023,09,007,0001,383A,023,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8618
090070001383A021,09,007,0001,383A,021,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8619
090070001383A020,09,007,0001,383A,020,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8620
090070001383A019,09,007,0001,383A,019,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8621
0900700013793034,09,007,0001,3793,034,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8622
0900700013793033,09,007,0001,3793,033,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8623
0900700013793032,09,007,0001,3793,032,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8624
0900700013793031,09,007,0001,3793,031,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8625
0900700013774024,09,007,0001,3774,024,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8626
0900700013774023,09,007,0001,3774,023,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8627
090070001376A028,09,007,0001,376A,028,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8628
090070001376A021,09,007,0001,376A,021,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8629
090070001376A020,09,007,0001,376A,020,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8630
090070001376A019,09,007,0001,376A,019,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8631
090070001376A018,09,007,0001,376A,018,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8632
090070001376A017,09,007,0001,376A,017,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8633
090070001376A012,09,007,0001,376A,012,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8634
090070001376A011,09,007,0001,376A,011,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8635
090070001376A010,09,007,0001,376A,010,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8636
090070001376A009,09,007,0001,376A,009,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8637
090070001376A008,09,007,0001,376A,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8638
090070001376A007,09,007,0001,376A,007,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8639
0900700013755065,09,007,0001,3755,065,Urbana,Contenedora,Unidad Habitacional,Iztapalapa,8640
0900700013755056,09,007,0001,3755,056,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8641
0900700013755055,09,007,0001,3755,055,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8642
0900700013755049,09,007,0001,3755,049,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8643
0900700013755047,09,007,0001,3755,047,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8644
0900700013755026,09,007,0001,3755,026,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8645
0900700013740038,09,007,0001,3740,038,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8646
0900700013740037,09,007,0001,3740,037,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8647
0900700013740036,09,007,0001,3740,036,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8648
0900700013740035,09,007,0001,3740,035,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8649
0900700013740028,09,007,0001,3740,028,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8650
0900700013740027,09,007,0001,3740,027,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8651
0900700013740026,09,007,0001,3740,026,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8652
0900700013740024,09,007,0001,3740,024,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8653
0900700013740022,09,007,0001,3740,022,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8654
0900700013721039,09,007,0001,3721,039,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8655
0900700013721038,09,007,0001,3721,038,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8656
0900700013721034,09,007,0001,3721,034,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8657
0900700012812033,09,007,0001,2812,033,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8658
0900700014151023,09,007,0001,4151,023,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8659
0900700014128020,09,007,0001,4128,020,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8660
0900700012812031,09,007,0001,2812,031,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8661
0900700015751027,09,007,0001,5751,027,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8662
0900700015709008,09,007,0001,5709,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8663
090070001554A011,09,007,0001,554A,011,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8664
0900700011960029,09,007,0001,1960,029,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8665
0900700011778072,09,007,0001,1778,072,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8666
0900700011778071,09,007,0001,1778,071,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8667
0900700011778070,09,007,0001,1778,070,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8668
0900700011778068,09,007,0001,1778,068,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8669
0900700011778067,09,007,0001,1778,067,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8670
0900700014151014,09,007,0001,4151,014,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8671
0900700014151001,09,007,0001,4151,001,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8672
0900700011778056,09,007,0001,1778,056,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8673
0900700011778055,09,007,0001,1778,055,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8674
0900700011778054,09,007,0001,1778,054,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8675
0900700011778069,09,007,0001,1778,069,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8676
0900700015906029,09,007,0001,5906,029,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8677
0900700015906002,09,007,0001,5906,002,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8678
0900700014927026,09,007,0001,4927,026,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8679
0900700014927025,09,007,0001,4927,025,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8680
0900700014927024,09,007,0001,4927,024,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8681
0900700014927020,09,007,0001,4927,020,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8682
0900700014927019,09,007,0001,4927,019,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8683
0900700014927018,09,007,0001,4927,018,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8684
0900700014927017,09,007,0001,4927,017,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8685
0900700014927016,09,007,0001,4927,016,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8686
0900700014927015,09,007,0001,4927,015,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8687
0900700014927011,09,007,0001,4927,011,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8688
0900700014927010,09,007,0001,4927,010,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8689
0900700014927009,09,007,0001,4927,009,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8690
0900700013897008,09,007,0001,3897,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8691
0900700013825019,09,007,0001,3825,019,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8692
0900700013825018,09,007,0001,3825,018,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8693
0900700013825017,09,007,0001,3825,017,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8694
0900700013825016,09,007,0001,3825,016,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8695
0900700013825015,09,007,0001,3825,015,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8696
0900700012691039,09,007,0001,2691,039,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8697
0900700012691038,09,007,0001,2691,038,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8698
0900700010977025,09,007,0001,0977,025,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8699
0900700010977018,09,007,0001,0977,018,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8700
0900700010977017,09,007,0001,0977,017,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8701
0900700010977037,09,007,0001,0977,037,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8702
0900700010977036,09,007,0001,0977,036,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8703
0900700012884032,09,007,0001,2884,032,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8704
0900700012850030,09,007,0001,2850,030,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8705
0900700012846036,09,007,0001,2846,036,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8706
0900700012831066,09,007,0001,2831,066,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8707
0900700012831065,09,007,0001,2831,065,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8708
0900700012831064,09,007,0001,2831,064,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8709
0900700012850031,09,007,0001,2850,031,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8710
0900700012831058,09,007,0001,2831,058,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8711
0900700012831057,09,007,0001,2831,057,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8712
0900700012831056,09,007,0001,2831,056,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8713
0900700012831055,09,007,0001,2831,055,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8714
0900700010337043,09,007,0001,0337,043,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8715
0900700010337038,09,007,0001,0337,038,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8716
0900700010337037,09,007,0001,0337,037,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8717
0900700010337036,09,007,0001,0337,036,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8718
0900700010337035,09,007,0001,0337,035,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8719
0900700010337034,09,007,0001,0337,034,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8720
0900700010337033,09,007,0001,0337,033,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8721
0900700010337032,09,007,0001,0337,032,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8722
0900700010036053,09,007,0001,0036,053,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8723
0900700010036052,09,007,0001,0036,052,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8724
0900700010036051,09,007,0001,0036,051,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8725
0900700010036050,09,007,0001,0036,050,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8726
0900700010036047,09,007,0001,0036,047,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8727
0900700010036046,09,007,0001,0036,046,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8728
0900700010036044,09,007,0001,0036,044,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8729
0900700010036043,09,007,0001,0036,043,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8730
0900700010036037,09,007,0001,0036,037,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8731
0900700010036036,09,007,0001,0036,036,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8732
0900700010036035,09,007,0001,0036,035,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8733
0900700010036034,09,007,0001,0036,034,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8734
0900700010746031,09,007,0001,0746,031,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8735
0900700015287034,09,007,0001,5287,034,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8736
0900700015287033,09,007,0001,5287,033,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8737
0900700015287032,09,007,0001,5287,032,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8738
090070001593A025,09,007,0001,593A,025,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8739
090070001593A024,09,007,0001,593A,024,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8740
090070001593A023,09,007,0001,593A,023,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8741
090070001593A022,09,007,0001,593A,022,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8742
090070001593A021,09,007,0001,593A,021,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8743
090070001593A015,09,007,0001,593A,015,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8744
090070001593A014,09,007,0001,593A,014,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8745
090070001593A013,09,007,0001,593A,013,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8746
090070001593A012,09,007,0001,593A,012,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8747
090070001593A008,09,007,0001,593A,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8748
090070001593A007,09,007,0001,593A,007,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8749
090070001593A006,09,007,0001,593A,006,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8750
090070001593A005,09,007,0001,593A,005,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8751
090070001593A004,09,007,0001,593A,004,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8752
090070001593A003,09,007,0001,593A,003,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8753
0900700015925032,09,007,0001,5925,032,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8754
0900700015925031,09,007,0001,5925,031,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8755
0900700015925030,09,007,0001,5925,030,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8756
0900700015925029,09,007,0001,5925,029,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8757
0900700015925028,09,007,0001,5925,028,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8758
0900700015925027,09,007,0001,5925,027,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8759
0900700015925022,09,007,0001,5925,022,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8760
0900700015925021,09,007,0001,5925,021,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8761
0900700015925020,09,007,0001,5925,020,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8762
0900700015925019,09,007,0001,5925,019,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8763
0900700015925018,09,007,0001,5925,018,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8764
0900700015925017,09,007,0001,5925,017,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8765
0900700015925012,09,007,0001,5925,012,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8766
0900700015925011,09,007,0001,5925,011,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8767
0900700015925010,09,007,0001,5925,010,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8768
0900700015925009,09,007,0001,5925,009,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8769
0900700015925008,09,007,0001,5925,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8770
0900700015925007,09,007,0001,5925,007,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8771
0900700015925002,09,007,0001,5925,002,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8772
0900700015910017,09,007,0001,5910,017,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8773
0900700015910015,09,007,0001,5910,015,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8774
0900700015910013,09,007,0001,5910,013,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8775
0900700015910012,09,007,0001,5910,012,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8776
0900700015910009,09,007,0001,5910,009,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8777
0900700015910007,09,007,0001,5910,007,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8778
0900700015910006,09,007,0001,5910,006,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8779
0900700015910005,09,007,0001,5910,005,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8780
0900700015910004,09,007,0001,5910,004,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8781
0900700015910003,09,007,0001,5910,003,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8782
0900700015893031,09,007,0001,5893,031,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8783
0900700015893030,09,007,0001,5893,030,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8784
0900700015893029,09,007,0001,5893,029,Urbana,Contenida,Unidad Habitacional,Iztapalapa,8785
0900700015893017,09,007,0001,5893,017,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8786
0900700015893016,09,007,0001,5893,016,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8787
0900700015893015,09,007,0001,5893,015,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8788
0900700015893014,09,007,0001,5893,014,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8789
0900700015893011,09,007,0001,5893,011,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8790
0900700015893010,09,007,0001,5893,010,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8791
0900700015893009,09,007,0001,5893,009,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8792
0900700015893008,09,007,0001,5893,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8793
0900700015889003,09,007,0001,5889,003,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8794
0900700015874014,09,007,0001,5874,014,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8795
0900700015874009,09,007,0001,5874,009,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8796
0900700015874008,09,007,0001,5874,008,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8797
0900700015874006,09,007,0001,5874,006,Urbana,Edificio-Manzana,Unidad Habitacional,Iztapalapa,8798
