CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,OID,NUM_EST
0901700011350019,9,17,1,1350,19,Urbana,Edificio-Manzana,46407,0
0901700011350020,9,17,1,1350,20,Urbana,Edificio-Manzana,47745,0
0901700011350021,9,17,1,1350,21,Urbana,Edificio-Manzana,47744,0
0901700011350022,9,17,1,1350,22,Urbana,Edificio-Manzana,47743,0
0901700011350023,9,17,1,1350,23,Urbana,Edificio-Manzana,47742,0
0901700011350024,9,17,1,1350,24,Urbana,Edificio-Manzana,47741,0
0901700011350025,9,17,1,1350,25,Urbana,Edificio-Manzana,47740,0
0901700011350026,9,17,1,1350,26,Urbana,Edificio-Manzana,47739,0
0901700011350027,9,17,1,1350,27,Urbana,Contenedora,45598,0
0901700011365001,9,17,1,1365,1,Urbana,Típica,45597,0
0901700011365002,9,17,1,1365,2,Urbana,Típica,45596,0
0901700011365003,9,17,1,1365,3,Urbana,Típica,45595,0
0901700011365004,9,17,1,1365,4,Urbana,Típica,45209,0
0901700011365005,9,17,1,1365,5,Urbana,Típica,45208,0
0901700011365006,9,17,1,1365,6,Urbana,Edificio-Manzana,47817,0
0901700011365007,9,17,1,1365,7,Urbana,Típica,45207,0
0901700011365008,9,17,1,1365,8,Urbana,Típica,46406,0
0901700011365009,9,17,1,1365,9,Urbana,Típica,46405,0
0901700011365011,9,17,1,1365,11,Urbana,Edificio-Manzana,47738,0
0901700011365012,9,17,1,1365,12,Urbana,Típica,46404,0
0901700011365013,9,17,1,1365,13,Urbana,Típica,46403,0
0901700011365014,9,17,1,1365,14,Urbana,Típica,46402,0
0901700011365015,9,17,1,1365,15,Urbana,Típica,48442,0
0901700011365016,9,17,1,1365,16,Urbana,Edificio-Manzana,47737,0
0901700011365017,9,17,1,1365,17,Urbana,Típica,45206,0
0901700011365018,9,17,1,1365,18,Urbana,Típica,45205,0
0901700011365019,9,17,1,1365,19,Urbana,Típica,44858,0
0901700011365021,9,17,1,1365,21,Urbana,Típica,45594,0
0901700011365022,9,17,1,1365,22,Urbana,Edificio-Manzana,45593,0
0901700011365023,9,17,1,1365,23,Urbana,Edificio-Manzana,45592,0
0901700011365024,9,17,1,1365,24,Urbana,Edificio-Manzana,45591,0
0901700011365025,9,17,1,1365,25,Urbana,Edificio-Manzana,45590,0
0901700011365026,9,17,1,1365,26,Urbana,Edificio-Manzana,46401,0
0901700011365027,9,17,1,1365,27,Urbana,Edificio-Manzana,46400,0
0901700011365028,9,17,1,1365,28,Urbana,Típica,46399,0
090170001137A001,9,17,1,137A,1,Urbana,Típica,46398,0
090170001137A002,9,17,1,137A,2,Urbana,Típica,46397,0
090170001137A003,9,17,1,137A,3,Urbana,Típica,46396,0
090170001137A004,9,17,1,137A,4,Urbana,Típica,46395,0
090170001137A005,9,17,1,137A,5,Urbana,Típica,46394,0
090170001137A006,9,17,1,137A,6,Urbana,Típica,45589,0
090170001137A008,9,17,1,137A,8,Urbana,Típica,45588,0
090170001137A009,9,17,1,137A,9,Urbana,Típica,45587,0
090170001137A010,9,17,1,137A,10,Urbana,Típica,45586,0
090170001137A011,9,17,1,137A,11,Urbana,Típica,48361,0
090170001137A012,9,17,1,137A,12,Urbana,Típica,47908,0
090170001137A013,9,17,1,137A,13,Urbana,Típica,45204,0
090170001137A014,9,17,1,137A,14,Urbana,Típica,45203,0
090170001137A015,9,17,1,137A,15,Urbana,Típica,46393,0
090170001137A016,9,17,1,137A,16,Urbana,Típica,48357,0
090170001137A017,9,17,1,137A,17,Urbana,Típica,46392,0
090170001137A018,9,17,1,137A,18,Urbana,Típica,46391,0
090170001137A019,9,17,1,137A,19,Urbana,Típica,46390,0
090170001137A020,9,17,1,137A,20,Urbana,Típica,48356,0
090170001137A021,9,17,1,137A,21,Urbana,Típica,46389,0
090170001137A022,9,17,1,137A,22,Urbana,Típica,45202,0
090170001137A023,9,17,1,137A,23,Urbana,Edificio-Manzana,47884,0
090170001137A024,9,17,1,137A,24,Urbana,Edificio-Manzana,47816,0
090170001137A025,9,17,1,137A,25,Urbana,Edificio-Manzana,47633,0
090170001137A026,9,17,1,137A,26,Urbana,Edificio-Manzana,47632,0
090170001137A027,9,17,1,137A,27,Urbana,Típica,45585,0
090170001137A028,9,17,1,137A,28,Urbana,Típica,45584,0
090170001137A029,9,17,1,137A,29,Urbana,Típica,45583,0
090170001137A030,9,17,1,137A,30,Urbana,Típica,45582,0
090170001137A031,9,17,1,137A,31,Urbana,Contenedora,46388,0
0901700011384001,9,17,1,1384,1,Urbana,Típica,46387,0
0901700011384002,9,17,1,1384,2,Urbana,Típica,46386,0
0901700011384003,9,17,1,1384,3,Urbana,Edificio-Manzana,47736,0
0901700011384005,9,17,1,1384,5,Urbana,Típica,46385,0
0901700011384006,9,17,1,1384,6,Urbana,Típica,46384,0
0901700011384007,9,17,1,1384,7,Urbana,Edificio-Manzana,47735,0
0901700011384009,9,17,1,1384,9,Urbana,Edificio-Manzana,47631,0
0901700011384010,9,17,1,1384,10,Urbana,Edificio-Manzana,47630,0
0901700011384011,9,17,1,1384,11,Urbana,Típica,44975,0
0901700011384012,9,17,1,1384,12,Urbana,Típica,45301,0
0901700011384013,9,17,1,1384,13,Urbana,Típica,45201,0
0901700011384014,9,17,1,1384,14,Urbana,Típica,45200,0
0901700011384015,9,17,1,1384,15,Urbana,Típica,45199,0
0901700011384016,9,17,1,1384,16,Urbana,Típica,48386,0
0901700011384017,9,17,1,1384,17,Urbana,Típica,48405,0
0901700011384018,9,17,1,1384,18,Urbana,Contenedora,46383,0
0901700011384019,9,17,1,1384,19,Urbana,Típica,48371,0
0901700011384020,9,17,1,1384,20,Urbana,Típica,46382,0
0901700011384021,9,17,1,1384,21,Urbana,Típica,46381,0
0901700011384022,9,17,1,1384,22,Urbana,Edificio-Manzana,47734,0
0901700011384023,9,17,1,1384,23,Urbana,Edificio-Manzana,46380,0
0901700011384024,9,17,1,1384,24,Urbana,Edificio-Manzana,46379,0
0901700011384025,9,17,1,1384,25,Urbana,Contenedora,44974,0
0901700011384026,9,17,1,1384,26,Urbana,Edificio-Manzana,47548,0
0901700011384027,9,17,1,1384,27,Urbana,Edificio-Manzana,47547,0
0901700011384028,9,17,1,1384,28,Urbana,Típica,48407,0
0901700011384029,9,17,1,1384,29,Urbana,Típica,48406,0
0901700011399001,9,17,1,1399,1,Urbana,Contenedora,44973,2
0901700011399002,9,17,1,1399,2,Urbana,Típica,47924,0
0901700011399003,9,17,1,1399,3,Urbana,Típica,46378,0
0901700011399004,9,17,1,1399,4,Urbana,Contenida,48158,0
0901700011399005,9,17,1,1399,5,Urbana,Contenida,48153,0
0901700011399006,9,17,1,1399,6,Urbana,Contenida,48157,0
0901700011399007,9,17,1,1399,7,Urbana,Contenida,48159,0
0901700011399008,9,17,1,1399,8,Urbana,Contenida,48160,0
0901700011399009,9,17,1,1399,9,Urbana,Contenida,48161,0
0901700011399010,9,17,1,1399,10,Urbana,Contenida,48162,0
0901700011399011,9,17,1,1399,11,Urbana,Contenida,48165,0
0901700011399012,9,17,1,1399,12,Urbana,Contenida,48163,0
0901700011399013,9,17,1,1399,13,Urbana,Contenida,48164,0
0901700011399014,9,17,1,1399,14,Urbana,Contenida,48177,0
0901700011399015,9,17,1,1399,15,Urbana,Contenida,48178,0
0901700011399016,9,17,1,1399,16,Urbana,Contenida,48179,0
0901700011399017,9,17,1,1399,17,Urbana,Contenida,48166,0
0901700011399018,9,17,1,1399,18,Urbana,Contenida,48167,0
0901700011399019,9,17,1,1399,19,Urbana,Contenida,48168,0
0901700011399020,9,17,1,1399,20,Urbana,Contenida,48180,0
0901700011399021,9,17,1,1399,21,Urbana,Bajo Puente,48235,0
0901700011399022,9,17,1,1399,22,Urbana,Bajo Puente,48236,1
0901700011401001,9,17,1,1401,1,Urbana,Típica,46377,0
0901700011401002,9,17,1,1401,2,Urbana,Típica,48360,0
0901700011401003,9,17,1,1401,3,Urbana,Típica,46376,0
0901700011401004,9,17,1,1401,4,Urbana,Típica,46375,0
0901700011401005,9,17,1,1401,5,Urbana,Típica,46374,0
0901700011401006,9,17,1,1401,6,Urbana,Típica,46373,0
0901700011401007,9,17,1,1401,7,Urbana,Típica,45198,0
0901700011401008,9,17,1,1401,8,Urbana,Típica,45197,0
0901700011401009,9,17,1,1401,9,Urbana,Típica,48359,0
0901700011401010,9,17,1,1401,10,Urbana,Típica,45196,0
0901700011401011,9,17,1,1401,11,Urbana,Típica,45195,0
0901700011401012,9,17,1,1401,12,Urbana,Típica,45581,0
0901700011401013,9,17,1,1401,13,Urbana,Típica,45580,0
0901700011401015,9,17,1,1401,15,Urbana,Típica,46372,0
0901700011401016,9,17,1,1401,16,Urbana,Típica,46371,0
0901700011401017,9,17,1,1401,17,Urbana,Típica,46370,0
0901700011401018,9,17,1,1401,18,Urbana,Parque o Jardín,48241,0
0901700011401019,9,17,1,1401,19,Urbana,Típica,46369,0
0901700011401020,9,17,1,1401,20,Urbana,Típica,46368,0
0901700011401021,9,17,1,1401,21,Urbana,Típica,46367,0
0901700011401022,9,17,1,1401,22,Urbana,Típica,45579,0
0901700011401024,9,17,1,1401,24,Urbana,Típica,48355,0
0901700011416001,9,17,1,1416,1,Urbana,Típica,45578,0
0901700011416002,9,17,1,1416,2,Urbana,Típica,44972,0
0901700011416003,9,17,1,1416,3,Urbana,Típica,46222,0
0901700011416004,9,17,1,1416,4,Urbana,Típica,46228,0
0901700011416005,9,17,1,1416,5,Urbana,Típica,44971,0
0901700011416006,9,17,1,1416,6,Urbana,Típica,45194,0
0901700011416008,9,17,1,1416,8,Urbana,Típica,46366,0
0901700011416009,9,17,1,1416,9,Urbana,Típica,46365,0
0901700011416010,9,17,1,1416,10,Urbana,Típica,46364,0
0901700011416011,9,17,1,1416,11,Urbana,Típica,46363,0
0901700011416012,9,17,1,1416,12,Urbana,Típica,46362,0
0901700011416013,9,17,1,1416,13,Urbana,Típica,46361,0
0901700011416014,9,17,1,1416,14,Urbana,Típica,46360,0
0901700011416015,9,17,1,1416,15,Urbana,Típica,45193,0
0901700011416016,9,17,1,1416,16,Urbana,Típica,45192,0
0901700011416017,9,17,1,1416,17,Urbana,Típica,48274,0
0901700011416018,9,17,1,1416,18,Urbana,Típica,45191,0
0901700011416019,9,17,1,1416,19,Urbana,Típica,45190,0
0901700011416020,9,17,1,1416,20,Urbana,Típica,48354,0
0901700011416021,9,17,1,1416,21,Urbana,Típica,44970,0
0901700011416022,9,17,1,1416,22,Urbana,Típica,44969,0
0901700011416023,9,17,1,1416,23,Urbana,Típica,46359,0
0901700011416024,9,17,1,1416,24,Urbana,Típica,46358,0
0901700011416025,9,17,1,1416,25,Urbana,Típica,46357,0
0901700011416026,9,17,1,1416,26,Urbana,Típica,46356,0
0901700011416027,9,17,1,1416,27,Urbana,Típica,46355,0
0901700011416028,9,17,1,1416,28,Urbana,Típica,48320,0
0901700011416029,9,17,1,1416,29,Urbana,Típica,48319,0
0901700011420001,9,17,1,1420,1,Urbana,Típica,45577,0
0901700011420002,9,17,1,1420,2,Urbana,Típica,45576,0
0901700011420003,9,17,1,1420,3,Urbana,Típica,45575,0
0901700011420004,9,17,1,1420,4,Urbana,Típica,45574,0
0901700011435001,9,17,1,1435,1,Urbana,Típica,45573,0
0901700011435002,9,17,1,1435,2,Urbana,Típica,45189,0
0901700011435003,9,17,1,1435,3,Urbana,Típica,46354,0
0901700011435004,9,17,1,1435,4,Urbana,Típica,46353,0
090170001144A001,9,17,1,144A,1,Urbana,Contenedora,48059,0
090170001144A003,9,17,1,144A,3,Urbana,Edificio-Manzana,47965,0
090170001144A004,9,17,1,144A,4,Urbana,Edificio-Manzana,48075,0
090170001144A005,9,17,1,144A,5,Urbana,Edificio-Manzana,48051,0
090170001144A006,9,17,1,144A,6,Urbana,Edificio-Manzana,47679,0
090170001144A007,9,17,1,144A,7,Urbana,Edificio-Manzana,47814,0
090170001144A008,9,17,1,144A,8,Urbana,Edificio-Manzana,48076,0
090170001144A009,9,17,1,144A,9,Urbana,Edificio-Manzana,47813,0
090170001144A011,9,17,1,144A,11,Urbana,Edificio-Manzana,47523,0
090170001144A012,9,17,1,144A,12,Urbana,Edificio-Manzana,44968,0
090170001144A013,9,17,1,144A,13,Urbana,Edificio-Manzana,47529,0
090170001144A014,9,17,1,144A,14,Urbana,Edificio-Manzana,47528,0
090170001144A017,9,17,1,144A,17,Urbana,Edificio-Manzana,47546,0
090170001144A018,9,17,1,144A,18,Urbana,Edificio-Manzana,47815,0
090170001144A019,9,17,1,144A,19,Urbana,Edificio-Manzana,47733,0
090170001144A020,9,17,1,144A,20,Urbana,Edificio-Manzana,47732,0
090170001144A021,9,17,1,144A,21,Urbana,Edificio-Manzana,47731,0
090170001144A022,9,17,1,144A,22,Urbana,Edificio-Manzana,47730,0
090170001144A023,9,17,1,144A,23,Urbana,Edificio-Manzana,47729,0
090170001144A026,9,17,1,144A,26,Urbana,Edificio-Manzana,47728,0
090170001144A027,9,17,1,144A,27,Urbana,Contenida,47545,0
090170001144A028,9,17,1,144A,28,Urbana,Edificio-Manzana,44967,0
090170001144A030,9,17,1,144A,30,Urbana,Edificio-Manzana,47544,0
090170001144A031,9,17,1,144A,31,Urbana,Edificio-Manzana,44966,0
090170001144A032,9,17,1,144A,32,Urbana,Edificio-Manzana,47629,0
090170001144A033,9,17,1,144A,33,Urbana,Edificio-Manzana,47628,0
090170001144A037,9,17,1,144A,37,Urbana,Edificio-Manzana,45572,0
090170001144A038,9,17,1,144A,38,Urbana,Edificio-Manzana,45188,0
090170001144A039,9,17,1,144A,39,Urbana,Edificio-Manzana,47988,0
090170001144A040,9,17,1,144A,40,Urbana,Contenedora,47964,0
090170001144A041,9,17,1,144A,41,Urbana,Contenedora,48366,0
090170001144A042,9,17,1,144A,42,Urbana,Edificio-Manzana,47896,0
090170001144A043,9,17,1,144A,43,Urbana,Edificio-Manzana,45545,0
090170001144A044,9,17,1,144A,44,Urbana,Edificio-Manzana,47987,0
090170001144A045,9,17,1,144A,45,Urbana,Edificio-Manzana,48081,0
090170001144A046,9,17,1,144A,46,Urbana,Edificio-Manzana,47680,0
090170001144A047,9,17,1,144A,47,Urbana,Edificio-Manzana,48082,0
090170001144A048,9,17,1,144A,48,Urbana,Contenida,48046,0
090170001144A049,9,17,1,144A,49,Urbana,Contenida,48047,0
090170001144A050,9,17,1,144A,50,Urbana,Contenida,48048,0
090170001144A051,9,17,1,144A,51,Urbana,Contenida,48036,0
090170001144A052,9,17,1,144A,52,Urbana,Contenida,48049,0
090170001144A053,9,17,1,144A,53,Urbana,Contenida,48050,0
090170001144A054,9,17,1,144A,54,Urbana,Contenida,48037,0
090170001144A055,9,17,1,144A,55,Urbana,Contenida,48043,0
090170001144A056,9,17,1,144A,56,Urbana,Contenida,48052,0
090170001144A057,9,17,1,144A,57,Urbana,Contenida,48008,0
090170001144A058,9,17,1,144A,58,Urbana,Contenida,48053,0
090170001144A059,9,17,1,144A,59,Urbana,Contenida,48009,0
090170001144A060,9,17,1,144A,60,Urbana,Contenida,48010,0
090170001144A061,9,17,1,144A,61,Urbana,Contenida,48011,0
090170001144A062,9,17,1,144A,62,Urbana,Contenida,48044,0
090170001144A063,9,17,1,144A,63,Urbana,Contenida,48055,0
090170001144A064,9,17,1,144A,64,Urbana,Contenida,48056,0
090170001144A065,9,17,1,144A,65,Urbana,Contenida,48057,0
090170001144A066,9,17,1,144A,66,Urbana,Contenida,48058,0
090170001144A067,9,17,1,144A,67,Urbana,Contenida,48045,0
090170001144A068,9,17,1,144A,68,Urbana,Contenida,48060,0
090170001144A069,9,17,1,144A,69,Urbana,Contenida,48054,0
090170001144A070,9,17,1,144A,70,Urbana,Contenida,48061,0
090170001144A071,9,17,1,144A,71,Urbana,Contenida,48062,0
090170001144A072,9,17,1,144A,72,Urbana,Contenida,48067,0
090170001144A073,9,17,1,144A,73,Urbana,Edificio-Manzana,48063,0
090170001144A074,9,17,1,144A,74,Urbana,Edificio-Manzana,48064,0
090170001144A075,9,17,1,144A,75,Urbana,Edificio-Manzana,48065,0
090170001144A076,9,17,1,144A,76,Urbana,Edificio-Manzana,48066,0
090170001144A077,9,17,1,144A,77,Urbana,Edificio-Manzana,48068,0
090170001144A078,9,17,1,144A,78,Urbana,Edificio-Manzana,48077,0
090170001144A079,9,17,1,144A,79,Urbana,Edificio-Manzana,48078,0
090170001144A080,9,17,1,144A,80,Urbana,Edificio-Manzana,48069,0
090170001144A081,9,17,1,144A,81,Urbana,Edificio-Manzana,48070,0
090170001144A082,9,17,1,144A,82,Urbana,Edificio-Manzana,48079,0
090170001144A083,9,17,1,144A,83,Urbana,Edificio-Manzana,48071,0
090170001144A084,9,17,1,144A,84,Urbana,Edificio-Manzana,48072,0
090170001144A085,9,17,1,144A,85,Urbana,Edificio-Manzana,48073,0
090170001144A086,9,17,1,144A,86,Urbana,Edificio-Manzana,48080,0
090170001144A087,9,17,1,144A,87,Urbana,Edificio-Manzana,48074,0
0901700011454001,9,17,1,1454,1,Urbana,Típica,46352,0
0901700011454002,9,17,1,1454,2,Urbana,Edificio-Manzana,47727,0
0901700011454003,9,17,1,1454,3,Urbana,Contenida,47726,0
0901700011454004,9,17,1,1454,4,Urbana,Contenida,47725,0
0901700011454005,9,17,1,1454,5,Urbana,Típica,45187,0
0901700011454006,9,17,1,1454,6,Urbana,Edificio-Manzana,47812,0
0901700011454008,9,17,1,1454,8,Urbana,Contenida,47811,0
0901700011454009,9,17,1,1454,9,Urbana,Típica,45186,0
0901700011454010,9,17,1,1454,10,Urbana,Contenida,47810,0
0901700011454011,9,17,1,1454,11,Urbana,Típica,45185,0
0901700011454012,9,17,1,1454,12,Urbana,Edificio-Manzana,47627,0
0901700011454014,9,17,1,1454,14,Urbana,Edificio-Manzana,48323,0
0901700011454015,9,17,1,1454,15,Urbana,Típica,48321,0
0901700011454016,9,17,1,1454,16,Urbana,Edificio-Manzana,47724,0
0901700011454017,9,17,1,1454,17,Urbana,Edificio-Manzana,47723,0
0901700011454018,9,17,1,1454,18,Urbana,Edificio-Manzana,47722,0
0901700011454019,9,17,1,1454,19,Urbana,Edificio-Manzana,47981,0
0901700011454020,9,17,1,1454,20,Urbana,Edificio-Manzana,47721,0
0901700011454021,9,17,1,1454,21,Urbana,Edificio-Manzana,46351,0
0901700011454022,9,17,1,1454,22,Urbana,Edificio-Manzana,47720,0
0901700011454023,9,17,1,1454,23,Urbana,Edificio-Manzana,47626,0
0901700011454026,9,17,1,1454,26,Urbana,Edificio-Manzana,47673,0
0901700011454027,9,17,1,1454,27,Urbana,Edificio-Manzana,48326,0
0901700011454028,9,17,1,1454,28,Urbana,Edificio-Manzana,48325,0
0901700011454029,9,17,1,1454,29,Urbana,Edificio-Manzana,48324,0
0901700011454030,9,17,1,1454,30,Urbana,Edificio-Manzana,48322,0
0901700011454031,9,17,1,1454,31,Urbana,Contenedora,47982,0
0901700011454032,9,17,1,1454,32,Urbana,Contenedora,48344,0
0901700011469001,9,17,1,1469,1,Urbana,Típica,48287,0
0901700011469002,9,17,1,1469,2,Urbana,Típica,48286,0
0901700011469003,9,17,1,1469,3,Urbana,Típica,48292,0
0901700011469004,9,17,1,1469,4,Urbana,Típica,48291,0
0901700011469005,9,17,1,1469,5,Urbana,Típica,48289,0
0901700011469006,9,17,1,1469,6,Urbana,Típica,48290,0
0901700011469007,9,17,1,1469,7,Urbana,Típica,46314,0
0901700011469008,9,17,1,1469,8,Urbana,Típica,46313,0
0901700011469009,9,17,1,1469,9,Urbana,Típica,45184,0
0901700011469010,9,17,1,1469,10,Urbana,Típica,45183,0
0901700011469011,9,17,1,1469,11,Urbana,Típica,45182,0
0901700011469012,9,17,1,1469,12,Urbana,Típica,45181,0
0901700011469013,9,17,1,1469,13,Urbana,Típica,45180,0
0901700011469014,9,17,1,1469,14,Urbana,Típica,44965,0
0901700011469015,9,17,1,1469,15,Urbana,Típica,44964,0
0901700011469016,9,17,1,1469,16,Urbana,Típica,44963,0
0901700011469017,9,17,1,1469,17,Urbana,Típica,44962,0
0901700011469018,9,17,1,1469,18,Urbana,Típica,46312,0
0901700011469020,9,17,1,1469,20,Urbana,Típica,48382,0
0901700011469021,9,17,1,1469,21,Urbana,Típica,46311,0
0901700011469022,9,17,1,1469,22,Urbana,Típica,46310,0
0901700011469023,9,17,1,1469,23,Urbana,Típica,46309,0
0901700011469024,9,17,1,1469,24,Urbana,Típica,46308,0
0901700011469025,9,17,1,1469,25,Urbana,Típica,46307,0
0901700011469026,9,17,1,1469,26,Urbana,Típica,46306,0
0901700011469027,9,17,1,1469,27,Urbana,Típica,45571,0
0901700011469028,9,17,1,1469,28,Urbana,Típica,45570,0
0901700011469029,9,17,1,1469,29,Urbana,Típica,45569,0
0901700011469030,9,17,1,1469,30,Urbana,Típica,45568,0
0901700011469031,9,17,1,1469,31,Urbana,Típica,45567,0
0901700011469032,9,17,1,1469,32,Urbana,Típica,45566,0
0901700011469033,9,17,1,1469,33,Urbana,Típica,45565,0
0901700011469034,9,17,1,1469,34,Urbana,Típica,45179,0
0901700011469035,9,17,1,1469,35,Urbana,Típica,45178,0
0901700011469036,9,17,1,1469,36,Urbana,Típica,48293,0
0901700011469038,9,17,1,1469,38,Urbana,Típica,48294,0
0901700011469039,9,17,1,1469,39,Urbana,Típica,46305,0
0901700011469040,9,17,1,1469,40,Urbana,Típica,46304,0
0901700011469041,9,17,1,1469,41,Urbana,Típica,46303,0
0901700011469042,9,17,1,1469,42,Urbana,Típica,46302,0
0901700011469043,9,17,1,1469,43,Urbana,Típica,46301,0
0901700011469045,9,17,1,1469,45,Urbana,Típica,48332,0
0901700011473001,9,17,1,1473,1,Urbana,Típica,45177,0
0901700011473002,9,17,1,1473,2,Urbana,Típica,45176,0
0901700011473003,9,17,1,1473,3,Urbana,Típica,45175,0
0901700011473004,9,17,1,1473,4,Urbana,Típica,45174,0
0901700011473005,9,17,1,1473,5,Urbana,Típica,44857,0
0901700011473006,9,17,1,1473,6,Urbana,Típica,44919,0
0901700011473007,9,17,1,1473,7,Urbana,Típica,46227,0
0901700011473008,9,17,1,1473,8,Urbana,Típica,44961,0
0901700011473009,9,17,1,1473,9,Urbana,Típica,47719,0
0901700011473010,9,17,1,1473,10,Urbana,Típica,46300,0
0901700011473011,9,17,1,1473,11,Urbana,Típica,46299,0
0901700011473012,9,17,1,1473,12,Urbana,Típica,46298,0
0901700011473013,9,17,1,1473,13,Urbana,Típica,46297,0
0901700011473014,9,17,1,1473,14,Urbana,Típica,46296,0
0901700011473015,9,17,1,1473,15,Urbana,Típica,46566,0
0901700011473016,9,17,1,1473,16,Urbana,Típica,46565,0
0901700011473017,9,17,1,1473,17,Urbana,Típica,44960,0
0901700011473018,9,17,1,1473,18,Urbana,Típica,44959,0
0901700011473019,9,17,1,1473,19,Urbana,Típica,44958,0
0901700011473020,9,17,1,1473,20,Urbana,Típica,44957,0
0901700011473021,9,17,1,1473,21,Urbana,Típica,44956,0
0901700011473022,9,17,1,1473,22,Urbana,Típica,44955,0
0901700011473023,9,17,1,1473,23,Urbana,Típica,46226,0
0901700011473024,9,17,1,1473,24,Urbana,Típica,45173,0
0901700011473025,9,17,1,1473,25,Urbana,Típica,45172,0
0901700011473026,9,17,1,1473,26,Urbana,Típica,46564,0
0901700011473027,9,17,1,1473,27,Urbana,Típica,46563,0
0901700011473028,9,17,1,1473,28,Urbana,Típica,46562,0
0901700011473029,9,17,1,1473,29,Urbana,Típica,48330,0
0901700011473030,9,17,1,1473,30,Urbana,Típica,48331,0
0901700011473031,9,17,1,1473,31,Urbana,Típica,48288,0
0901700011473032,9,17,1,1473,32,Urbana,Típica,48329,0
0901700011488001,9,17,1,1488,1,Urbana,Típica,48260,0
0901700011488002,9,17,1,1488,2,Urbana,Típica,48268,0
0901700011488004,9,17,1,1488,4,Urbana,Típica,45171,0
0901700011488005,9,17,1,1488,5,Urbana,Típica,45170,0
0901700011488006,9,17,1,1488,6,Urbana,Típica,45169,0
0901700011488007,9,17,1,1488,7,Urbana,Típica,45168,0
